bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
True,0,0,0,,334,334,bbz,baba1273,{},12.7617,language,16.6925,,Babalia Creole Arabic,'Babalia Creole Arabic [baba1273][bbz]-l-':1,1279,definitely endangered
False,0,0,0,,257,4500,bcr,babi1235,{},55.0997,language,-126.41,,Babine,'Babine [babi1235][bcr]-l-':1,6619,severely endangered
False,3,0,0,,207,2664,bzg,babu1240,{},24.0017,language,120.585,,Babuza,"('Favorlang [favo1235]':1,'Poavosa [poav1237]':1,'Taokas [taok1237]':1)'Babuza [babu1240][bzg]-l-':1",4377,extinct
False,0,0,0,,207,14935,btj,baca1243,{},-0.62275,language,127.49,,Bacanese Malay,'Bacanese Malay [baca1243][btj]-l-':1,17304,critically endangered
False,0,0,0,,186,8781,NOCODE_Bacama-Yimburu,baca1245,{},,language,,,Bacama-Yimburu,'Bacama-Yimburu [baca1245]-l-':1,11638,safe
False,3,0,0,,186,8781,bcy,baca1246,{},9.53072,language,12.0416,,Bacama,"('Mulyen [muly1238]':1,'Opalo [opal1238]':1,'Wa-Duku [wadu1238]':1)'Bacama [baca1246][bcy]-l-':1",11642,safe
False,0,0,0,,179,6175,xbc,bact1239,{},,language,,,Bactrian,'Bactrian [bact1239][xbc]-l-':1,8770,extinct
False,0,0,0,,291,6862,bfq,bada1257,{},11.3094,language,76.5974,,Badaga,'Badaga [bada1257][bfq]-l-':1,9479,definitely endangered
False,2,0,0,,68,13639,bau,bada1258,{},9.62456,language,9.95,,Bada (Nigeria),"('Galamkya [gala1266]':1,'Mbat {Nigeria} [mbat1251]':1)'Bada {Nigeria} [bada1258][bau]-l-':1",16329,safe
False,2,0,0,,207,11850,bhz,bada1261,{},-1.80249,language,120.319,,Bada (Indonesia),"('Ako {Indonesia} [akoo1250]':1,'Bada [bada1262]':1)'Bada {Indonesia} [bada1261][bhz]-l-':1",14719,safe
False,0,0,0,,128,672,bdz,bade1240,{},35.2655,language,72.6823,,Badeshi,'Badeshi [bade1240][bdz]-l-':1,2287,extinct
False,4,0,0,,186,11739,bde,bade1248,{},12.789,language,10.6557,,Bade,"('Gashua Bade [gash1250]':1,'Shirawa [shir1268]':1,'Southern Bade [sout3053]':1,'Western Bade [west2711]':1)'Bade [bade1248][bde]-l-':1",14582,safe
False,0,0,0,,269,4556,bia,badi1246,{},-29.0647,language,117.246,,Badimaya,'Badimaya [badi1246][bia]-l-':1,6732,extinct
False,0,0,0,,296,4690,khd,badi1247,{},-8.85301,language,140.753,,Ngkontar Baedi,'Ngkontar Baedi [badi1247][khd]-l-':1,6891,severely endangered
False,0,0,0,,207,4330,bac,badu1237,{},-6.35359,language,106.177,,Badui,'Badui [badu1237][bac]-l-':1,6436,safe
False,0,0,0,,68,5584,pbp,bady1239,{},12.6425,language,-13.4759,,Jaad-Badyara,'Jaad-Badyara [bady1239][pbp]-l-':1,7990,vulnerable
False,0,0,0,,207,20736,bvd,baeg1237,{},-8.49014,language,160.771,,Baeggu,'Baeggu [baeg1237][bvd]-l-':1,21861,safe
False,0,0,0,,207,20736,bvc,bael1237,{},-8.41627,language,160.721,,Baelelea,'Baelelea [bael1237][bvc]-l-':1,21857,safe
False,0,0,0,,409,409,NOCODE_Baenan,baen1237,{},,language,,,Baenan,'Baenan [baen1237]-l-':1,1746,safe
False,3,0,0,,207,15078,btr,baet1237,{},-15.2574,language,168.159,,Baetora,"('Narovorovo [naro1250]':1,'Nasawa [nasa1241]':1,'Talise {Vanuatu} [tali1260]':1)'Baetora [baet1237][btr]-l-':1",17501,safe
False,2,0,0,,68,18199,bwt,bafa1247,{},4.53307,language,9.522,,Bafaw-Balong,"('Bafaw [bafa1248]':1,'Balong [balo1263]':1)'Bafaw-Balong [bafa1247][bwt]-l-':1",19821,safe
False,0,0,0,,68,19704,bfj,bafa1249,{},5.84612,language,10.4518,,Bafanji,'Bafanji [bafa1249][bfj]-l-':1,20974,safe
False,2,0,0,,68,18176,ksf,bafi1243,{},4.72603,language,11.0982,,Bafia,"('Bape [bape1238]':1,'Kpa [kpaa1242]':1)'Bafia [bafi1243][ksf]-l-':1",19788,safe
False,0,0,0,,68,16259,NOCODE_Bafoto,bafo1235,{},1.19,language,19.76,,Bafoto,'Bafoto [bafo1235]-l-':1,18257,severely endangered
False,2,0,0,,68,19716,bfd,bafu1246,{},6.14153,language,10.1194,,Bafut,"('Bufe [bufe1238]':1,'Nuclear Bafut [nucl1413]':1)'Bafut [bafu1246][bfd]-l-':1",20998,safe
False,0,0,0,,68,2098,bmd,baga1270,{},10.76747,language,-14.60521,,Baga Manduri,'Baga Manduri [baga1270][bmd]-l-':1,3740,definitely endangered
True,0,0,0,,334,334,bqf,baga1271,{},9.951,language,-12.887,,Baga Kaloum,'Baga Kaloum [baga1271][bqf]-l-':1,1216,extinct
False,1,0,0,,68,2098,bsp,baga1272,{},10.4793,language,-14.4756,,Baga Sitemu,('Marara [mara1388]':1)'Baga Sitemu [baga1272][bsp]-l-':1,3739,definitely endangered
False,0,0,0,,68,2098,bgo,baga1273,{},10.1286,language,-13.947,,Baga Koga,'Baga Koga [baga1273][bgo]-l-':1,3738,definitely endangered
True,0,0,0,,334,334,bsv,baga1274,{},9.98865,language,-13.9054,,Baga Sobané,'Baga Sobané [baga1274][bsv]-l-':1,1325,extinct
False,0,0,0,,68,3728,bcg,baga1275,{},10.5271,language,-14.6111,,Baga Mboteni-Binari,'Baga Mboteni-Binari [baga1275][bcg]-l-':1,5578,definitely endangered
True,0,0,0,,334,334,bgm,baga1276,{},12.27246,language,-12.07358,,Baga Mboteni,'Baga Mboteni [baga1276][bgm]-l-':1,1154,definitely endangered
False,6,0,0,,179,8670,bfy,bagh1251,{},24.6837,language,87.4994,,Bagheli,"('Banapari [bana1282]':1,'Gahore [gaho1238]':1,'Godwani [godw1242]':1,'Ojhi [ojhi1238]':1,'Sonpari [sonp1238]':1,'Tirhari [tirh1246]':1)'Bagheli [bagh1251][bfy]-l-':1",11465,safe
False,0,0,0,,68,10551,fui,bagi1244,{},8.81656,language,18.3467,,Bagirmi Fulfulde,'Bagirmi Fulfulde [bagi1244][fui]-l-':1,13361,safe
False,4,0,0,,211,9250,bmi,bagi1246,{},11.52392,language,14.769495,,Bagirmi,"('Bangri [bang1360]':1,'Dam [damm1238]':1,'Gol [goll1238]':1,'Kibar [kiba1246]':1)'Bagirmi [bagi1246][bmi]-l-':1",12318,safe
False,2,0,0,,68,19614,bqg,bago1245,{},8.52697,language,1.41214,,Bago-Kusuntu,"('Bago [bago1246]':1,'Kusuntu [kusu1251]':1)'Bago-Kusuntu [bago1245][bqg]-l-':1",20943,definitely endangered
False,0,0,0,,179,14168,bgq,bagr1243,{},28.6036,language,71.453,,Bagri,'Bagri [bagr1243][bgq]-l-':1,16641,safe
False,0,0,0,,409,409,NOCODE_Bagua,bagu1249,{},,language,,,Bagua,'Bagua [bagu1249]-l-':1,1702,safe
False,0,0,0,,202,2629,bqb,bagu1251,{},-1.98844,language,137.914,,Bagusa,'Bagusa [bagu1251][bqb]-l-':1,4280,safe
False,0,0,0,,144,8359,bpi,bagu1252,{},-5.07778,language,145.632,,Bagupi,'Bagupi [bagu1252][bpi]-l-':1,11117,definitely endangered
False,1,0,0,,36,5341,kva,bagv1239,{},42.3966,language,46.1041,,Bagvalal,('Tlisi [tlis1238]':1)'Bagvalal [bagv1239][kva]-l-':1,7722,definitely endangered
False,0,0,0,,114,3854,yha,baha1256,{},23.0105,language,104.449,,Baha Buyang,'Baha Buyang [baha1256][yha]-l-':1,5781,severely endangered
False,0,0,0,,207,9002,bhv,baha1257,{},0.30801,language,115.332,,Bahau,'Bahau [baha1257][bhv]-l-':1,12009,safe
False,0,0,0,,111,606,bdw,baha1258,{},-3.10628,language,132.637,,Baham,'Baham [baha1258][bdw]-l-':1,2201,vulnerable
False,0,0,0,,186,11818,abv,baha1259,{},26.223615,language,50.580811,,Baharna Arabic,'Baharna Arabic [baha1259][abv]-l-':1,14673,safe
False,0,0,0,,179,23403,bah,baha1260,{},25.032149,language,-77.390587,,Bahamas Creole English,'Bahamas Creole English [baha1260][bah]-l-':1,23572,safe
True,0,0,0,,334,334,bwv,baha1262,{},,language,,,Bahau River Kenyah,'Bahau River Kenyah [baha1262][bwv]-l-':1,1158,safe
False,5,0,0,,336,9915,bhj,bahi1252,{},27.3323,language,86.3949,,Bahing,"('Banenge [bane1244]':1,'Dobo Lo [dobo1243]':1,'Namber Sacha [namb1290]':1,'Proca Lo [proc1238]':1,'Rokhung [rokh1238]':1)'Bahing [bahi1252][bhj]-l-':1",12893,critically endangered
False,0,0,0,,333,4860,bjh,bahi1254,{},-4.55527,language,142.832,,Bahinemo,'Bahinemo [bahi1254][bjh]-l-':1,7074,vulnerable
False,7,0,0,,67,5525,bdq,bahn1262,{},14.0476,language,108.471,,Bahnar,"('Alakong [alak1252]':1,'Bahnar Bonom [bahn1263]':1,'Golar {Austroasiatic} [gola1254]':1,'Jolong [jolo1240]':1,'Kontum [kont1244]':1,'Krem [krem1240]':1,'Tolo [tolo1253]':1)'Bahnar [bahn1262][bdq]-l-':1",7890,safe
False,0,0,0,,207,14703,bsu,baho1237,{},-2.22572,language,121.707,,Bahonsuai,'Bahonsuai [baho1237][bsu]-l-':1,17060,definitely endangered
False,0,0,0,,413,413,bbf,baib1251,{},-3.42672,language,141.345,,Baibai,'Baibai [baib1251][bbf]-l-':1,1805,definitely endangered
False,0,0,0,,68,18006,bdj,baii1251,{},7.57221,language,26.48246,,Bai,'Bai [baii1251][bdj]-l-':1,19630,definitely endangered
False,3,0,0,,207,12165,bkx,baik1238,{},-9.32991,language,124.256,,Baikeno,"('Kais Metan [kais1241]':1,'Tai Boko [taib1241]':1,'Uis Tasae [uist1237]':1)'Baikeno [baik1238][bkx]-l-':1",15007,vulnerable
False,3,0,0,,336,9765,bqh,baim1244,{},33.1001,language,103.952,,Baima,"('Northern Baima [nort2706]':1,'Southern Baima [sout2713]':1,'Western Baima [west2412]':1)'Baima [baim1244][bqh]-l-':1",12726,definitely endangered
False,0,0,0,,144,8358,bmx,baim1245,{},-5.18943,language,145.606,,Baimak,'Baimak [baim1245][bmx]-l-':1,11110,safe
False,0,0,0,,144,3901,NOCODE_Bai-Maclay,baim1246,{},,language,,,Bai-Maclay,'Bai-Maclay [baim1246]-l-':1,5812,extinct
False,0,0,0,,68,5577,bab,bain1259,{},12.3128,language,-16.0586,,Bainounk-Gujaher,'Bainounk-Gujaher [bain1259][bab]-l-':1,7979,vulnerable
True,0,0,0,,334,334,bcb,bain1260,{},12.5053,language,-15.9969,,Bainouk-Samik,'Bainouk-Samik [bain1260][bcb]-l-':1,1422,definitely endangered
False,2,0,0,,68,5577,bcz,bain1261,{},12.8672,language,-16.229,,Bainouk-Gunyaamolo-Gutobor,"('Gujaaxet [guja1254]':1,'Gunyamoolo [guny1242]':1)'Bainouk-Gunyaamolo-Gutobor [bain1261][bcz]-l-':1",7981,definitely endangered
False,0,0,0,,68,3764,fah,bais1242,{},7.38023,language,10.7684,,Baissa Fali,'Baissa Fali [bais1242][fah]-l-':1,5667,critically endangered
False,0,0,0,,186,16932,bsw,bais1246,{},6.44892,language,37.7681,,Baiso,'Baiso [bais1246][bsw]-l-':1,18822,definitely endangered
False,0,0,0,,179,23102,bjs,baja1265,{},13.1365,language,-59.5346,,Bajan,'Bajan [baja1265][bjs]-l-':1,23399,safe
False,0,0,0,,179,16756,bjm,baje1238,{},33.9498,language,42.9867,,Bajelani,'Bajelani [baje1238][bjm]-l-':1,18778,vulnerable
False,0,0,0,,68,19626,bkc,baka1272,{},2.16013,language,13.7804,,Baka (Cameroon),'Baka {Cameroon} [baka1272][bkc]-l-':1,20960,vulnerable
False,6,0,0,,68,21078,bqz,baka1273,{},4.79991,language,9.80402,,Bakaka,"('Babong [babo1241]':1,'Bafun [bafu1245]':1,'Balondo [balo1262]':1,'Baneka [bane1245]':1,'Manehas [mane1262]':1,'Nuclear Bakaka [nucl1402]':1)'Bakaka [baka1273][bqz]-l-':1",22035,vulnerable
False,0,0,0,,211,2687,bdh,baka1274,{},4.65943,language,29.59,,Baka (Sudan),'Baka {Sudan} [baka1274][bdh]-l-':1,4399,safe
False,0,0,0,,309,1060,bkq,baka1277,{},-14.2628,language,-54.7034,,Bakairí,'Bakairí [baka1277][bkq]-l-':1,2977,definitely endangered
False,4,0,0,,179,14406,bqi,bakh1245,{},32.0163,language,49.7713,,Bakhtiari,"('Charlang [char1266]':1,'Chelgerd [chel1241]':1,'Haft-Lang [haft1238]':1,'Kuhrang [kuhr1238]':1)'Bakhtiari [bakh1245][bqi]-l-':1",16737,safe
False,0,0,0,,207,19205,bki,baki1244,{},-16.7096,language,168.165,,Baki,'Baki [baki1244][bki]-l-':1,20677,definitely endangered
False,7,0,0,,68,16216,bkh,bako1249,{},3.56518,language,9.99905,,Bakoko,"('Adie [adie1238]':1,'Bisoo [biso1242]':1,'Mbang [mban1266]':1,'Yabyang [yaby1238]':1,'Yakalak [yaka1273]':1,'Yapoma [yapo1244]':1,'Yassuku [yass1240]':1)'Bakoko [bako1249][bkh]-l-':1",18172,safe
False,0,0,0,,68,18178,kme,bako1250,{},4.43654,language,8.97387,,Bakole,'Bakole [bako1250][kme]-l-':1,19790,definitely endangered
False,0,0,0,,68,8184,bbs,bakp1238,{},5.26756,language,8.26321,,Bakpinka,'Bakpinka [bakp1238][bbs]-l-':1,10875,definitely endangered
False,2,0,0,,207,6367,bkr,baku1263,{},-1.98842,language,114.77,,Bakumpai,"('Mengkatip [meng1268]':1,'Nuclear Bakumpai [nucl1555]':1)'Bakumpai [baku1263][bkr]-l-':1",8958,safe
True,0,0,0,,334,334,boc,baku1265,{},,language,,,Bakung Kenyah,'Bakung Kenyah [baku1265][boc]-l-':1,1191,safe
False,5,0,0,,68,5614,bjw,bakw1243,{},5.23123,language,-6.51077,,Bakwé,"('Dafa [dafa1242]':1,'Defa [defa1250]':1,'Deple [depl1238]':1,'Nigagba [niga1242]':1,'Nyinagbi [nyin1249]':1)'Bakwé [bakw1243][bjw]-l-':1",8034,safe
False,4,0,0,,68,5593,ble,bala1301,{},11.8203,language,-15.3221,,Balanta-Kentohe,"('Fora [fora1244]':1,'Kantohe [kant1248]':1,'Mane [mane1239]':1,'Naga {Balanta} [naga1400]':1)'Balanta-Kentohe [bala1301][ble]-l-':1",8015,safe
False,2,0,0,,68,5593,bjt,bala1302,{},12.5382,language,-15.6658,,Balanta-Ganja,"('Fganja [fgan1238]':1,'Fjaalib [fjaa1238]':1)'Balanta-Ganja [bala1302][bjt]-l-':1",8014,safe
True,0,0,0,,334,334,blg,bala1306,{},1.33476,language,110.913,,Balau,'Balau [bala1306][blg]-l-':1,1511,vulnerable
False,0,0,0,,207,14962,blw,bala1310,{},17.0994,language,121.272,,Balangao,'Balangao [bala1310][blw]-l-':1,17324,safe
False,6,0,0,,207,11868,sse,bala1311,{},6.011614,language,121.686646,,Balangingi,"('Daongdung [daon1242]':1,'Kabinga''an [kabi1262]':1,'Lutangan [luta1238]':1,'Nuclear Balangingi [nucl1552]':1,'Sibuco-Vitali [sibu1254]':1,'Sibuguey [sibu1253]':1)'Balangingi [bala1311][sse]-l-':1",14741,safe
False,0,0,0,,207,8949,bls,bala1314,{},-0.05644,language,119.689,,Balaesang,'Balaesang [bala1314][bls]-l-':1,11859,definitely endangered
False,0,0,0,,207,8942,blz,bala1315,{},-0.86809,language,123.289,,Balantak,'Balantak [bala1315][blz]-l-':1,11844,safe
False,0,0,0,,207,17547,NOCODE_Balade,bala1316,{},-20.25,language,164.2,,Balade,'Balade [bala1316]-l-':1,19324,safe
False,0,0,0,,146,146,NOCODE_Balaybalan,bala1318,{},,language,,,Balaybalan,'Balaybalan [bala1318]-l-':1,716,safe
False,0,0,0,,186,6263,bdn,bald1241,{},10.9078,language,14.4674,,Baldemu,'Baldemu [bald1241][bdn]-l-':1,8792,critically endangered
False,0,0,0,,68,13501,bcn,bali1245,{},8.81345,language,11.2952,,Bali (Nigeria),'Bali {Nigeria} [bali1245][bcn]-l-':1,16118,definitely endangered
False,4,0,0,,68,13588,bcp,bali1274,{},1.1807,language,26.5941,,Bali (Democratic Republic of Congo),"('Bafwandaka [bafw1242]':1,'Bakundumu [baku1261]':1,'Bekeni [beke1238]':1,'Bemili [bemi1238]':1)'Bali {Democratic Republic of Congo} [bali1274][bcp]-l-':1",16214,safe
False,3,0,0,,207,6432,ban,bali1278,{},-8.35714,language,115.075,,Balinese,"('Highland Bali [high1274]':1,'Lowland Bali [lowl1258]':1,'Nusa Penida [nusa1244]':1)'Balinese [bali1278][ban]-l-':1",9065,safe
False,0,0,0,,207,12086,mhp,bali1279,{},-8.35714,language,115.075,,Balinese Malay,'Balinese Malay [bali1279][mhp]-l-':1,14921,vulnerable
False,10,0,0,,179,6140,rmn,balk1252,{},42.67,language,21.17,,Balkan Romani,"('Arlija [arli1238]':1,'Dzambazi [dzam1241]':1,'East Bulgarian Romani [east2313]':1,'Greek Romani [gree1277]':1,'Ironworker Romani [iron1243]':1,'Paspatian [pasp1238]':1,'Tinners Romani [tinn1238]':1,'Tinsmiths [tins1238]':1,'Ursári [ursa1238]':1,'Zargari [zarg1238]':1)'Balkan Romani [balk1252][rmn]-l-':1",8693,safe
False,7,0,0,,64,5444,bgx,balk1254,{},41.170545,language,24.44567,,Rumelian Turkish,"('Danubian [danu1248]':1,'Gajol [gajo1239]':1,'Gerlovo Turks [gerl1239]':1,'Kyzylbash [kyzy1245]':1,'Razgrad [razg1238]':1,'Surguch [surg1247]':1,'Tozluk Turks [tozl1239]':1)'Rumelian Turkish [balk1254][bgx]-l-':1",7797,definitely endangered
False,4,0,0,,68,22822,biz,balo1261,{},0.93777,language,18.1266,,Loi-Likila,"('Dzamba [dzam1242]':1,'Loi {Congo} [loii1242]':1,'Makutu [maku1274]':1,'Mampoko [mamp1245]':1)'Loi-Likila [balo1261][biz]-l-':1",23252,safe
False,0,0,0,,68,13574,bqo,balo1264,{},6.12552,language,9.69365,,Balo,'Balo [balo1264][bqo]-l-':1,16187,vulnerable
False,7,0,0,,179,8692,rml,balt1257,{},60.0,language,38.0,,Baltic Romani,"('Estonian Romani [esto1257]':1,'Latvian Romani [latv1250]':1,'Lithuanian Romani [lith1252]':1,'North Russian Romani [nort2655]':1,'Polish Romani [poli1261]':1,'White Russia Romani [whit1260]':1,'White Russian Romani [whit1261]':1)'Baltic Romani [balt1257][rml]-l-':1",11475,vulnerable
False,0,0,0,,336,12694,bft,balt1258,{},34.4491,language,77.2859,,Balti,'Balti [balt1258][bft]-l-':1,15472,safe
False,2,0,0,,207,17505,blq,balu1257,{},-2.5604,language,147.282,,Paluai,"('Baluan [balu1258]':1,'Pam [pamm1243]':1)'Paluai [balu1257][blq]-l-':1",19263,safe
False,0,0,0,,150,734,bog,bama1249,{},12.651,language,-8.00136,,Langue de Signes Malienne,'Langue de Signes Malienne [bama1249][bog]-l-':1,2427,definitely endangered
False,0,0,0,,68,19704,bbq,bama1251,{},5.91327,language,10.4567,,Bamali,'Bamali [bama1251][bbq]-l-':1,20970,safe
False,2,0,0,,140,140,myf,bamb1262,{},9.82554,language,34.6522,,Bambassi,"('Kere {Ethiopia} [kere1282]':1,'Nuclear Bambassi [nucl1341]':1)'Bambassi [bamb1262][myf]-l-':1",684,definitely endangered
False,0,0,0,,68,19704,bmo,bamb1265,{},5.861,language,10.544,,Bambalang,'Bambalang [bamb1265][bmo]-l-':1,20973,safe
False,2,0,0,,68,18131,baw,bamb1266,{},6.10821,language,10.2233,,Bambili-Bambui,"('Bambili [bamb1267]':1,'Bambui [bamb1268]':1)'Bambili-Bambui [bamb1266][baw]-l-':1",19718,safe
False,7,0,0,,383,17875,bam,bamb1269,{},12.0401,language,-9.98949,,Bambara,"('Beledugu [bele1249]':1,'Ganadugu [gana1273]':1,'San [sann1238]':1,'Segou [sego1238]':1,'Sikasso [sika1260]':1,'Somono [somo1238]':1,'Standard Bambara [stan1305]':1)'Bambara [bamb1269][bam]-l-':1",19526,safe
False,7,0,0,,207,9200,ptu,bamb1270,{},-3.02759,language,119.201,,Bambam,"('Bambam Hulu [bamb1271]':1,'Bumal [buma1246]':1,'Issilita'' [issi1237]':1,'Matangnga [mata1286]':1,'Mehalaan [meha1242]':1,'Pakkau [pakk1243]':1,'Salu Mokanam [salu1250]':1)'Bambam [bamb1270][ptu]-l-':1",12286,safe
False,0,0,0,,68,18129,bce,bame1260,{},5.77049,language,10.3302,,Bamenyam,'Bamenyam [bame1260][bce]-l-':1,19703,safe
False,0,0,0,,68,19704,bax,bamu1253,{},5.49017,language,10.8477,,Bamun,'Bamun [bamu1253][bax]-l-':1,20971,safe
False,0,0,0,,68,18131,bqt,bamu1254,{},5.87292,language,10.3537,,Bamukumbit,'Bamukumbit [bamu1254][bqt]-l-':1,19712,safe
False,0,0,0,,68,16200,bvm,bamu1256,{},6.00203,language,10.5127,,Bamunka,'Bamunka [bamu1256][bvm]-l-':1,18127,safe
False,5,0,0,,127,127,bcf,bamu1257,{},-7.93818,language,143.545,,Bamu,"('Gama [gama1254]':1,'Lower Bamu [lowe1421]':1,'Nuhiro [nuhi1238]':1,'Sisiame [sisi1249]':1,'Upper Bamu [uppe1434]':1)'Bamu [bamu1257][bcf]-l-':1",629,safe
False,0,0,0,,68,19890,bmg,bamw1238,{},2.16773,language,19.1644,,Bamwe,'Bamwe [bamw1238][bmg]-l-':1,21138,safe
False,3,0,0,,207,20433,bjx,bana1288,{},17.5643,language,121.05,,Banao Itneg,"('Banao Pikekj [bana1289]':1,'Gubang Itneg [guba1246]':1,'Malibcong Banao [mali1281]':1)'Banao Itneg [bana1288][bjx]-l-':1",21583,safe
False,0,0,0,,,,byz,bana1292,{},-4.56615,language,144.329,,Banaro,'Banaro [bana1292][byz]-l-':1,158,definitely endangered
False,2,0,0,,186,8803,bcw,bana1305,{},10.3535,language,13.6131,,Bana,"('Gamboura [gamb1258]':1,'Gili [gili1246]':1)'Bana [bana1305][bcw]-l-':1",11694,vulnerable
True,0,0,0,,334,334,bnh,bana1306,{},,language,,,Banawá,'Banawá [bana1306][bnh]-l-':1,1190,safe
True,0,0,0,,334,334,bjd,band1337,{},-30.0771,language,143.282,,Bandjigali,'Bandjigali [band1337][bjd]-l-':1,1444,safe
False,3,0,0,,68,10566,bqj,band1340,{},12.5258,language,-16.4245,,Bandial,"('Affiniam [affi1239]':1,'Elun [elun1241]':1,'Nuclear Bandial [nucl1346]':1)'Bandial [band1340][bqj]-l-':1",13374,definitely endangered
False,5,0,0,,68,13477,bqk,band1342,{},7.32924,language,23.0108,,Banda-Mbrès,"('Buka {Banda-Mbres} [buka1254]':1,'Mbre {Banda-Mbres} [mbre1245]':1,'Moruba [moru1251]':1,'Sabanga [saba1261]':1,'Wada [wada1260]':1)'Banda-Mbrès [band1342][bqk]-l-':1",16081,safe
False,14,0,0,,68,13477,bpd,band1343,{},6.63889,language,22.7568,,Banda-Banda,"('Bereya [bere1248]':1,'Buru {Banda-Banda} [buru1297]':1,'Gbaga-South [gbag1255]':1,'Gbambiya [gbam1238]':1,'Govoro [govo1238]':1,'Hai [haii1241]':1,'Ka [kaaa1238]':1,'Mbi [mbii1238]':1,'Ndi [ndii1240]':1,'Ngalabo [ngal1297]':1,'Ngola {Banda-Banda} [ngol1244]':1,'Nuclear Banda-Banda [nucl1365]':1,'Vidiri [vidi1238]':1,'Wundu [wund1238]':1)'Banda-Banda [band1343][bpd]-l-':1",16077,safe
False,5,0,0,,68,13477,liy,band1344,{},6.21563,language,20.9827,,Banda-Bambari,"('Gbende [gben1241]':1,'Joto [joto1238]':1,'Linda [lind1246]':1,'Ndokpa [ndok1253]':1,'Ngapo [ngap1238]':1)'Banda-Bambari [band1344][liy]-l-':1",16082,safe
False,6,0,0,,68,13477,bfl,band1345,{},8.03339,language,23.9021,,Banda-Ndélé,"('Banda-Kpaya [band1347]':1,'Junguru [jung1239]':1,'Ngao [ngao1244]':1,'Ngbala [ngba1288]':1,'Nuclear Banda-Ndélé [band1346]':1,'Tangbago [tang1341]':1)'Banda-Ndélé [band1345][bfl]-l-':1",16078,safe
False,0,0,0,,68,10702,yaj,band1348,{},3.95763,language,16.5907,,Banda-Yangere,'Banda-Yangere [band1348][yaj]-l-':1,13476,safe
False,6,0,0,,383,13019,bza,band1352,{},7.73729,language,-10.1684,,Bandi,"('Hasala [hasa1248]':1,'Hembeh [hemb1243]':1,'Lukasa [luka1238]':1,'Tahamba [taha1240]':1,'Wawana [wawa1247]':1,'Wulukoha [wulu1242]':1)'Bandi [band1352][bza]-l-':1",15713,safe
False,0,0,0,,207,14938,bpq,band1353,{},-4.55565,language,129.905,,Banda Malay,'Banda Malay [band1353][bpq]-l-':1,17308,safe
False,2,0,0,,207,12188,bnd,band1355,{},-5.42138,language,133.142,,Banda (Indonesia),"('Elat [elat1240]':1,'Eli [elii1237]':1)'Banda {Indonesia} [band1355][bnd]-l-':1",15039,definitely endangered
False,0,0,0,,269,6689,bjb,bang1339,{},-33.3036,language,136.079,,Banggarla,'Banggarla [bang1339][bjb]-l-':1,9332,extinct
False,2,0,0,,68,18000,bbe,bang1345,{},3.39956,language,28.3138,,Bangba,"('Kopa {Bangba} [kopa1246]':1,'Tora {Bangba} [tora1258]':1)'Bangba [bang1345][bbe]-l-':1",19621,safe
False,2,0,0,,68,8083,bgf,bang1347,{},2.18716,language,14.7506,,Ngombe-Bangandu,"('Baagato [baag1244]':1,'North Bangato [nort2776]':1)'Ngombe-Bangandu [bang1347][bgf]-l-':1",10732,definitely endangered
False,2,0,0,,68,16030,bsj,bang1348,{},9.57157,language,11.2022,,Bangwinji,"('Kaalo [kaal1239]':1,'Naaban [naab1242]':1)'Bangwinji [bang1348][bsj]-l-':1",17955,safe
False,6,0,0,,68,19923,bnx,bang1350,{},-4.31464,language,27.2438,,Bangubangu,"('Hombo [homb1238]':1,'Kasenga [kase1254]':1,'Mikebwe [mike1238]':1,'Nonda [nond1239]':1,'Nuclear Bangubangu [nucl1386]':1,'Sanzi [sanz1244]':1)'Bangubangu [bang1350][bnx]-l-':1",21181,safe
False,0,0,0,,68,23510,bxg,bang1353,{},3.3466,language,28.04453,,Bangala,'Bangala [bang1353][bxg]-l-':1,23647,safe
False,0,0,0,,68,23251,bni,bang1354,{},-0.87437,language,17.227,,Bangi,'Bangi [bang1354][bni]-l-':1,23509,safe
False,0,0,0,,68,19704,bgj,bang1356,{},6.0125,language,10.667,,Bangolan,'Bangolan [bang1356][bgj]-l-':1,20972,safe
False,0,0,0,,,,dba,bang1363,{},14.8116,language,-3.77092,,Bangime,'Bangime [bang1363][dba]-l-':1,29,definitely endangered
False,0,0,0,,207,14918,mfb,bang1365,{},-1.73288,language,105.897,,Bangka,'Bangka [bang1365][mfb]-l-':1,17287,critically endangered
False,2,0,0,,207,8942,bgz,bang1368,{},-1.58305,language,123.171,,Banggai,"('East Banggai [east2492]':1,'West Banggai [west2570]':1)'Banggai [bang1368][bgz]-l-':1",11845,definitely endangered
False,0,0,0,,336,1534,NOCODE_Bangru,bang1369,{},27.95,language,93.15,,Bangru,'Bangru [bang1369]-l-':1,3090,safe
